NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,GARNIER,Eric,M.,DVG,Divers gauche,290,"   0,59","   0,32",non,02404,02404,24004
2,PEYTAVIE,Sébastien,M.,NUP,Nouvelle union populaire écologique et sociale,12787,"  26,08","  14,24",Bal.,02404,02404,24004
3,ROUDIER,Stéphane,M.,REG,Régionaliste,1254,"   2,56","   1,40",non,02404,02404,24004
4,TRAPY-JOINEL,Laurence,Mme,ECO,Ecologistes,725,"   1,48","   0,81",non,02404,02404,24004
5,YILDIRIM,Nécati,M.,DXG,Divers extrême gauche,367,"   0,75","   0,41",non,02404,02404,24004
6,DUBOIS,Jacqueline,Mme,DVC,Divers centre,9958,"  20,31","  11,09",Bal.,02404,02404,24004
7,MALEYRE,Anne-Laure,Mme,REC,Reconquête !,1511,"   3,08","   1,68",non,02404,02404,24004
8,LE BERRE,Ludivine,Mme,RN,Rassemblement National,8624,"  17,59","   9,60",non,02404,02404,24004
9,ROUYARD LIGNON,Frédérique,Mme,DSV,Droite souverainiste,732,"   1,49","   0,82",non,02404,02404,24004
10,TEILLAC,Christian,M.,DVG,Divers gauche,6671,"  13,61","   7,43",non,02404,02404,24004
11,FANIER,Basile,M.,LR,Les Républicains,6102,"  12,45","   6,80",non,02404,02404,24004
