NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,CodCirc1,CodCirc2
1,NIAKATE,Fataumata,Mme,DXD,Divers extrême droite,330,"   0,77","   0,37",non,02705,02705,27005
2,JOURDAIN,Pierre-Yves,M.,NUP,Nouvelle union populaire écologique et sociale,8959,"  20,86","  10,00",non,02705,02705,27005
3,BLITMAN,Delphine,Mme,DXG,Divers extrême gauche,534,"   1,24","   0,60",non,02705,02705,27005
4,TOQUARD,Karl,M.,DSV,Droite souverainiste,675,"   1,57","   0,75",non,02705,02705,27005
5,HOUSSIN,Timothée,M.,RN,Rassemblement National,12555,"  29,23","  14,02",Bal.,02705,02705,27005
6,RABIER,Martine,Mme,ECO,Ecologistes,814,"   1,89","   0,91",non,02705,02705,27005
7,BONNET,François,M.,REC,Reconquête !,2292,"   5,34","   2,56",non,02705,02705,27005
8,FONTAINE,Joëlle,Mme,ECO,Ecologistes,1389,"   3,23","   1,55",non,02705,02705,27005
9,DAVERTON,David,M.,LR,Les Républicains,3497,"   8,14","   3,90",non,02705,02705,27005
10,OUZILLEAU,François,M.,ENS,Ensemble ! (Majorité présidentielle),11912,"  27,73","  13,30",Bal.,02705,02705,27005
